Gas_Date,System Demand,GPG,Total Demand
29/10/2016,369.008,0.029,369.037
30/10/2016,403.414,0.000,403.414
31/10/2016,587.130,0.000,587.130
01/11/2016,551.433,0.014,551.447
02/11/2016,587.886,0.528,588.414
03/11/2016,464.249,0.003,464.252
04/11/2016,389.238,0.028,389.266
05/11/2016,533.667,0.006,533.673
06/11/2016,382.315,0.001,382.316
07/11/2016,419.731,0.014,419.745
08/11/2016,455.327,7.997,463.324
09/11/2016,480.067,23.761,503.828
10/11/2016,492.657,11.016,503.673
11/11/2016,399.820,0.006,399.826
12/11/2016,354.836,0.034,354.870
13/11/2016,491.710,0.028,491.738
14/11/2016,591.576,0.174,591.750
15/11/2016,522.825,0.188,523.013
16/11/2016,437.705,0.524,438.229
17/11/2016,353.411,0.005,353.416
18/11/2016,370.697,0.004,370.701
19/11/2016,317.421,0.029,317.450
20/11/2016,287.925,0.034,287.959
21/11/2016,318.524,14.666,333.190
22/11/2016,437.723,0.002,437.725
23/11/2016,551.698,0.002,551.700
24/11/2016,510.066,0.011,510.077
25/11/2016,492.740,0.036,492.776
26/11/2016,418.421,0.018,418.439
27/11/2016,409.565,0.018,409.583
28/11/2016,406.306,1.544,407.850
29/11/2016,385.175,1.453,386.628
30/11/2016,410.270,1.700,411.970
01/12/2016,365.728,2.355,368.083
02/12/2016,351.313,0.003,351.316
03/12/2016,301.395,0.000,301.395
04/12/2016,279.349,0.001,279.350
05/12/2016,345.182,0.687,345.869
06/12/2016,372.737,13.543,386.280
07/12/2016,341.507,0.103,341.610
08/12/2016,386.027,0.410,386.437
09/12/2016,450.599,0.121,450.720
10/12/2016,359.118,0.012,359.130
11/12/2016,333.603,0.006,333.609
12/12/2016,339.336,0.061,339.397
13/12/2016,319.621,0.014,319.635
14/12/2016,373.359,0.162,373.521
15/12/2016,374.705,0.020,374.725
16/12/2016,329.564,0.232,329.796
17/12/2016,327.740,0.002,327.742
18/12/2016,358.871,0.004,358.875
19/12/2016,333.234,0.012,333.246
20/12/2016,338.251,4.470,342.721
21/12/2016,342.775,0.311,343.086
22/12/2016,321.593,0.246,321.839
23/12/2016,270.014,0.183,270.197
24/12/2016,220.889,0.000,220.889
25/12/2016,188.619,0.086,188.705
26/12/2016,215.258,0.191,215.449
27/12/2016,225.923,0.234,226.157
28/12/2016,237.764,0.224,237.988
29/12/2016,241.063,0.448,241.511
30/12/2016,241.842,0.288,242.130
31/12/2016,222.560,0.069,222.629
01/01/2017,228.494,0.081,228.575
02/01/2017,276.642,0.208,276.850
03/01/2017,298.464,0.934,299.398
04/01/2017,276.092,0.351,276.443
05/01/2017,271.964,1.262,273.226
06/01/2017,253.536,41.872,295.408
07/01/2017,212.004,17.727,229.731
08/01/2017,229.971,0.292,230.263
09/01/2017,289.567,13.274,302.841
10/01/2017,291.943,57.586,349.529
11/01/2017,302.839,0.442,303.281
12/01/2017,292.651,12.084,304.735
13/01/2017,295.181,3.850,299.031
14/01/2017,280.323,0.141,280.464
15/01/2017,278.713,0.235,278.948
16/01/2017,302.351,53.704,356.055
17/01/2017,295.696,139.954,435.650
18/01/2017,334.632,0.020,334.652
19/01/2017,317.311,0.084,317.395
20/01/2017,321.514,0.143,321.657
21/01/2017,275.484,0.233,275.717
22/01/2017,252.700,4.472,257.172
23/01/2017,296.772,88.702,385.474
24/01/2017,325.138,0.113,325.251
25/01/2017,310.465,0.303,310.768
26/01/2017,267.851,0.239,268.090
27/01/2017,274.333,0.360,274.693
28/01/2017,247.374,5.775,253.149
29/01/2017,246.996,10.282,257.278
30/01/2017,302.888,74.273,377.161
31/01/2017,323.702,0.151,323.853
01/02/2017,326.489,17.348,343.837
02/02/2017,318.120,25.476,343.596
03/02/2017,302.048,19.704,321.752
04/02/2017,239.648,0.167,239.815
05/02/2017,255.077,11.206,266.283
06/02/2017,360.568,0.067,360.635
07/02/2017,327.770,0.190,327.960
08/02/2017,299.818,87.183,387.001
09/02/2017,292.836,148.612,441.448
10/02/2017,288.722,79.600,368.322
11/02/2017,256.840,0.233,257.073
12/02/2017,307.638,0.173,307.811
13/02/2017,362.848,0.155,363.003
14/02/2017,371.038,0.202,371.240
15/02/2017,332.732,0.160,332.892
16/02/2017,332.038,0.165,332.203
17/02/2017,315.556,14.343,329.899
18/02/2017,308.299,0.267,308.566
19/02/2017,424.607,0.022,424.629
20/02/2017,434.391,7.978,442.369
21/02/2017,379.281,0.251,379.532
22/02/2017,340.898,23.949,364.847
23/02/2017,336.227,28.413,364.640
24/02/2017,333.267,0.076,333.343
25/02/2017,292.417,0.095,292.512
26/02/2017,277.698,0.057,277.755
27/02/2017,309.064,0.221,309.285
28/02/2017,304.048,40.292,344.340
01/03/2017,316.170,43.812,359.982
02/03/2017,319.728,3.605,323.333
03/03/2017,297.615,0.060,297.675
04/03/2017,250.337,0.040,250.377
05/03/2017,265.641,0.001,265.642
06/03/2017,318.569,0.049,318.618
07/03/2017,328.782,0.021,328.803
08/03/2017,322.679,0.015,322.694
09/03/2017,311.752,0.024,311.776
10/03/2017,295.945,0.015,295.960
11/03/2017,253.467,0.009,253.476
12/03/2017,243.813,0.004,243.817
13/03/2017,268.571,0.014,268.585
14/03/2017,304.143,0.734,304.877
15/03/2017,297.898,5.082,302.980
16/03/2017,322.247,0.356,322.603
17/03/2017,317.876,0.039,317.915
18/03/2017,267.185,0.041,267.226
19/03/2017,256.511,27.431,283.942
20/03/2017,297.953,83.736,381.689
21/03/2017,313.677,51.232,364.909
22/03/2017,347.091,0.002,347.093
23/03/2017,341.823,0.067,341.890
24/03/2017,314.578,17.787,332.365
25/03/2017,266.936,19.600,286.536
26/03/2017,271.576,50.574,322.150
27/03/2017,335.440,64.505,399.945
28/03/2017,352.264,85.547,437.811
29/03/2017,360.667,75.280,435.947
30/03/2017,450.161,79.100,529.261
31/03/2017,463.470,41.640,505.110
01/04/2017,431.223,1.969,433.192
02/04/2017,456.127,5.989,462.116
03/04/2017,445.435,47.178,492.613
04/04/2017,424.529,85.042,509.571
05/04/2017,409.492,152.696,562.188
06/04/2017,388.202,145.817,534.019
07/04/2017,350.739,109.717,460.456
08/04/2017,306.341,48.417,354.758
09/04/2017,540.956,16.798,557.754
10/04/2017,646.544,104.136,750.680
11/04/2017,498.110,99.515,597.625
12/04/2017,457.033,103.051,560.084
13/04/2017,408.353,83.741,492.094
14/04/2017,420.810,22.194,443.004
15/04/2017,449.511,53.536,503.047
16/04/2017,398.350,0.132,398.482
17/04/2017,420.396,2.997,423.393
18/04/2017,452.787,39.235,492.022
19/04/2017,384.363,35.481,419.844
20/04/2017,359.594,36.901,396.495
21/04/2017,401.431,17.186,418.617
22/04/2017,325.597,3.894,329.491
23/04/2017,322.798,1.494,324.292
24/04/2017,344.593,14.345,358.938
25/04/2017,404.754,0.635,405.389
26/04/2017,773.482,0.778,774.260
27/04/2017,775.614,46.159,821.773
28/04/2017,569.682,34.884,604.566
29/04/2017,461.160,2.971,464.131
30/04/2017,502.776,0.009,502.785
01/05/2017,548.782,0.044,548.826
02/05/2017,762.990,3.123,766.113
03/05/2017,774.218,6.650,780.868
04/05/2017,740.703,22.615,763.318
05/05/2017,648.082,3.536,651.618
06/05/2017,652.391,0.893,653.284
07/05/2017,741.605,5.776,747.381
08/05/2017,744.270,85.644,829.914
09/05/2017,686.422,83.729,770.151
10/05/2017,709.771,82.126,791.897
11/05/2017,804.413,126.135,930.548
12/05/2017,710.293,82.532,792.825
13/05/2017,651.592,90.816,742.408
14/05/2017,713.874,83.046,796.920
15/05/2017,778.514,113.767,892.281
16/05/2017,761.108,89.385,850.493
17/05/2017,716.174,84.835,801.009
18/05/2017,615.186,19.850,635.036
19/05/2017,661.561,3.473,665.034
20/05/2017,538.330,4.320,542.650
21/05/2017,552.294,0.010,552.304
22/05/2017,562.146,0.057,562.203
23/05/2017,569.875,4.070,573.945
24/05/2017,661.837,24.124,685.961
25/05/2017,653.880,35.340,689.220
26/05/2017,629.701,43.792,673.493
27/05/2017,578.586,0.014,578.600
28/05/2017,818.308,0.026,818.334
29/05/2017,887.301,4.576,891.877
30/05/2017,960.352,7.196,967.548
31/05/2017,958.492,44.238,"1,002.730"
01/06/2017,899.977,28.821,928.798
02/06/2017,829.912,0.565,830.477
03/06/2017,781.657,32.326,813.983
04/06/2017,852.622,1.257,853.879
05/06/2017,863.911,2.829,866.740
06/06/2017,927.637,3.863,931.500
07/06/2017,915.668,35.992,951.660
08/06/2017,972.489,29.677,"1,002.166"
09/06/2017,861.294,9.694,870.988
10/06/2017,821.108,28.853,849.961
11/06/2017,807.718,12.302,820.020
12/06/2017,794.592,32.538,827.130
13/06/2017,886.250,47.690,933.940
14/06/2017,881.987,1.925,883.912
15/06/2017,823.683,4.466,828.149
16/06/2017,861.456,1.763,863.219
17/06/2017,847.103,0.004,847.107
18/06/2017,753.601,1.172,754.773
19/06/2017,849.471,33.047,882.518
20/06/2017,869.784,14.607,884.391
21/06/2017,886.504,23.298,909.802
22/06/2017,926.471,16.465,942.936
23/06/2017,900.198,1.494,901.692
24/06/2017,872.069,3.344,875.413
25/06/2017,878.136,0.001,878.137
26/06/2017,931.979,23.667,955.646
27/06/2017,"1,015.750",16.790,"1,032.540"
28/06/2017,921.669,32.745,954.414
29/06/2017,979.664,38.078,"1,017.742"
30/06/2017,"1,044.034",88.434,"1,132.468"
01/07/2017,"1,083.624",26.867,"1,110.491"
02/07/2017,"1,063.419",20.275,"1,083.694"
03/07/2017,"1,050.896",80.979,"1,131.875"
04/07/2017,841.867,89.326,931.193
05/07/2017,876.408,101.868,978.276
06/07/2017,958.255,129.850,"1,088.105"
07/07/2017,918.177,149.705,"1,067.882"
08/07/2017,945.929,142.532,"1,088.461"
09/07/2017,912.381,85.291,997.672
10/07/2017,907.456,134.354,"1,041.810"
11/07/2017,948.155,125.255,"1,073.410"
12/07/2017,"1,012.776",79.378,"1,092.154"
13/07/2017,987.682,58.676,"1,046.358"
14/07/2017,920.697,98.830,"1,019.527"
15/07/2017,974.372,72.058,"1,046.430"
16/07/2017,"1,048.374",28.550,"1,076.924"
17/07/2017,932.209,41.314,973.523
18/07/2017,934.728,0.772,935.500
19/07/2017,978.188,64.429,"1,042.617"
20/07/2017,"1,091.904",127.437,"1,219.341"
21/07/2017,"1,023.244",85.408,"1,108.652"
22/07/2017,"1,027.860",18.886,"1,046.746"
23/07/2017,880.926,49.717,930.643
24/07/2017,902.759,85.694,988.453
25/07/2017,817.619,41.726,859.345
26/07/2017,902.353,110.176,"1,012.529"
27/07/2017,985.217,81.450,"1,066.667"
28/07/2017,881.763,32.202,913.965
29/07/2017,721.195,13.005,734.200
30/07/2017,680.573,12.909,693.482
31/07/2017,868.597,78.181,946.778
01/08/2017,933.096,94.953,"1,028.049"
02/08/2017,"1,045.974",94.150,"1,140.124"
03/08/2017,"1,153.259",126.898,"1,280.157"
04/08/2017,"1,036.118",52.745,"1,088.863"
05/08/2017,871.433,3.798,875.231
06/08/2017,951.203,9.695,960.898
07/08/2017,"1,077.812",83.537,"1,161.349"
08/08/2017,926.404,64.049,990.453
09/08/2017,795.231,79.994,875.225
10/08/2017,700.595,21.045,721.640
11/08/2017,756.472,2.291,758.763
12/08/2017,678.602,0.000,678.602
13/08/2017,613.111,5.891,619.002
14/08/2017,597.054,49.174,646.228
15/08/2017,740.426,0.747,741.173
16/08/2017,740.236,0.003,740.239
17/08/2017,887.592,0.042,887.634
18/08/2017,"1,047.189",0.003,"1,047.192"
19/08/2017,985.384,1.570,986.954
20/08/2017,873.755,0.009,873.764
21/08/2017,"1,043.520",20.006,"1,063.526"
22/08/2017,799.290,64.997,864.287
23/08/2017,856.502,36.912,893.414
24/08/2017,927.764,53.346,981.110
25/08/2017,826.365,105.378,931.743
26/08/2017,771.050,9.597,780.647
27/08/2017,999.496,56.181,"1,055.677"
28/08/2017,"1,028.391",109.946,"1,138.337"
29/08/2017,950.222,92.907,"1,043.129"
30/08/2017,974.463,69.438,"1,043.901"
31/08/2017,898.412,80.275,978.687
01/09/2017,855.043,32.036,887.079
02/09/2017,685.380,0.003,685.383
03/09/2017,678.782,0.006,678.788
04/09/2017,"1,014.448",20.743,"1,035.191"
05/09/2017,"1,138.044",27.167,"1,165.211"
06/09/2017,980.639,29.113,"1,009.752"
07/09/2017,896.683,3.002,899.685
08/09/2017,943.901,26.745,970.646
09/09/2017,788.663,31.935,820.598
10/09/2017,728.840,19.082,747.922
11/09/2017,741.959,1.652,743.611
12/09/2017,677.131,0.288,677.419
13/09/2017,850.275,0.469,850.744
14/09/2017,908.465,3.588,912.053
15/09/2017,800.676,0.001,800.677
16/09/2017,817.600,37.101,854.701
17/09/2017,676.886,15.531,692.417
18/09/2017,642.523,2.139,644.662
19/09/2017,774.907,36.224,811.131
20/09/2017,652.275,5.566,657.841
21/09/2017,536.703,57.880,594.583
22/09/2017,406.169,75.715,481.884
23/09/2017,324.229,0.004,324.233
