Route_Number,Route_Name,Direction,Tram_Stop_Name,Stop_Sequence,Tram_Tracker_ID,Metlink_Stop_ID,VicgridX,VicgridY,Boardings,Alightings
16,Melbourne University to Kew via St Kilda Beach,Up,41-Empress Rd/Balaclava Rd (Caulfield North),0042,2076,18635,2500227.087,2403455.299,3.049041271,3.049041271
16,Melbourne University to Kew via St Kilda Beach,Up,41-Empress Rd/Balaclava Rd (Caulfield North),0042,2076,18635,2500227.087,2403455.299,6.098082542,21.34328842
16,Melbourne University to Kew via St Kilda Beach,Up,41-Empress Rd/Balaclava Rd (Caulfield North),0042,2076,18635,2500227.087,2403455.299,30.49041176,57.93178368
24,City(Docklands) to North Balwyn,Down,40-Harp Village/High St (Kew East),0042,2885,18353,2504581.521,2411373.06,4.23185873,12.69557619
24,North Balwyn to City(Docklands),Up,5-Elizabeth St/La Trobe St (Melbourne City),0042,3655,18031,2496617.86,2410079.634,12.09102511,60.45512533
24,North Balwyn to City(Docklands),Up,5-Elizabeth St/La Trobe St (Melbourne City),0042,3655,18031,2496617.86,2410079.634,7.254615068,29.0184598
3,East Malvern to Melbourne University,Down,20-Domain Interchange/St Kilda Rd (Melbourne City),0042,3051,19678,2497540.775,2407595.276,22.97294831,321.6212595
3,East Malvern to Melbourne University,Down,20-Domain Interchange/St Kilda Rd (Melbourne City),0042,3051,19678,2497540.775,2407595.276,206.7565355,61.26119542
3,East Malvern to Melbourne University,Down,20-Domain Interchange/St Kilda Rd (Melbourne City),0042,3051,19678,2497540.775,2407595.276,76.57649374,91.89179182
3,Melbourne University to East Malvern,Up,45-Kent Gr/Balaclava Rd (Caulfield North),0042,2080,18639,2501329.939,2403281.164,3.828824759,
3,Melbourne University to East Malvern,Up,45-Kent Gr/Balaclava Rd (Caulfield North),0042,2080,18639,2501329.939,2403281.164,3.828824759,3.828824759
3,Melbourne University to East Malvern,Up,45-Kent Gr/Balaclava Rd (Caulfield North),0042,2080,18639,2501329.939,2403281.164,3.828824759,7.657649517
42,Box Hill to Victoria Harbour (Docklands),Up,12-St Vincents Plaza/Victoria Pde (East Melbourne),0042,3512,17895,2497898.456,2410303.581,44.01133108,75.44799757
42,Victoria Harbour (Docklands) to Box Hill,Down,42-Burke Rd/Cotham Rd (Kew),0042,2742,19404,2505326.629,2410080.067,67.46792221,67.46791649
42,Victoria Harbour (Docklands) to Box Hill,Down,42-Burke Rd/Cotham Rd (Kew),0042,2742,19404,2505326.629,2410080.067,44.9786129,59.97148132
48,North Balwyn to Victoria Harbour (Docklands),Up,7-101 Collins St (Melbourne City),0042,3508,22153,2497400.799,2409619.316,129.3291881,214.4141834
48,North Balwyn to Victoria Harbour (Docklands),Up,7-101 Collins St (Melbourne City),0042,3508,22153,2497400.799,2409619.316,496.8963585,296.0957732
48,North Balwyn to Victoria Harbour (Docklands),Up,7-101 Collins St (Melbourne City),0042,3508,22153,2497400.799,2409619.316,459.4589658,81.68159413
48,Victoria Harbour (Docklands) to North Balwyn,Down,40-Harp Village/High St (Kew East),0042,2885,18353,2504581.521,2411373.06,9.67282033,22.5699141
48,Victoria Harbour (Docklands) to North Balwyn,Down,40-Harp Village/High St (Kew East),0042,2885,18353,2504581.521,2411373.06,32.24273443,58.03692198
48,Victoria Harbour (Docklands) to North Balwyn,Down,40-Harp Village/High St (Kew East),0042,2885,18353,2504581.521,2411373.06,12.89709353,54.81264853
5,Malvern to Melbourne University,Down,9-Lonsdale St/Swanston St (Melbourne City),0042,3109,19688,2496896.787,2409914.149,50.28766918,70.40273952
5,Malvern to Melbourne University,Down,9-Lonsdale St/Swanston St (Melbourne City),0042,3109,19688,2496896.787,2409914.149,60.34520531,288.3159761
5,Malvern to Melbourne University,Down,9-Lonsdale St/Swanston St (Melbourne City),0042,3109,19688,2496896.787,2409914.149,154.2155247,284.9634695
5,Melbourne University to Malvern,Up,46-Nicholls St/Wattletree Rd (Malvern),0042,2141,950,2502762.169,2404248.757,,
5,Melbourne University to Malvern,Up,46-Nicholls St/Wattletree Rd (Malvern),0042,2141,950,2502762.169,2404248.757,,19.78531408
5,Melbourne University to Malvern,Up,46-Nicholls St/Wattletree Rd (Malvern),0042,2141,950,2502762.169,2404248.757,13.19020939,16.48776174
55,Domain Interchange to West Coburg,Down,39-McGregor Ave/Melville Rd (Brunswick West),0042,2269,18559,2495201.956,2416239.878,,3.143666506
55,Domain Interchange to West Coburg,Down,39-McGregor Ave/Melville Rd (Brunswick West),0042,2269,18559,2495201.956,2416239.878,,50.29866385
55,Domain Interchange to West Coburg,Down,39-McGregor Ave/Melville Rd (Brunswick West),0042,2269,18559,2495201.956,2416239.878,,50.29866433
55,West Coburg to Domain Interchange,Up,1-Flinders St/Queens Bridge St (Melbourne City),0042,3160,18214,2496587.722,2409055.653,94.67272949,130.5830746
55,West Coburg to Domain Interchange,Up,1-Flinders St/Queens Bridge St (Melbourne City),0042,3160,18214,2496587.722,2409055.653,39.17492294,104.4664602
55,West Coburg to Domain Interchange,Up,1-Flinders St/Queens Bridge St (Melbourne City),0042,3160,18214,2496587.722,2409055.653,78.34984589,78.34984493
57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,43-Van Ness Ave/Raleigh Rd (Maribyrnong),0042,2343,18487,2490843.205,2414602.11,,3.513954163
57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,43-Van Ness Ave/Raleigh Rd (Maribyrnong),0042,2343,18487,2490843.205,2414602.11,7.027908325,10.54186249
57,City(Elizabeth/Flinders st) to West Maribyrnong,Down,43-Van Ness Ave/Raleigh Rd (Maribyrnong),0042,2343,18487,2490843.205,2414602.11,,59.73722076
57,West Maribyrnong to City(Elizabeth/Flinders st),Up,5-La Trobe St/Elizabeth St (Melbourne City),0042,3905,17873,2496597.071,2410099.936,52.14254379,135.5706139
57,West Maribyrnong to City(Elizabeth/Flinders st),Up,5-La Trobe St/Elizabeth St (Melbourne City),0042,3905,17873,2496597.071,2410099.936,163.3799706,441.4735394
57,West Maribyrnong to City(Elizabeth/Flinders st),Up,5-La Trobe St/Elizabeth St (Melbourne City),0042,3905,17873,2496597.071,2410099.936,128.6182747,319.8076038
59,Airport West to City(Elizabeth/Flinders st),Up,15-Park Dr/Flemington Rd (North Melbourne),0042,3174,20482,2495812.607,2411494.907,56.2232666,101.9046707
59,Airport West to City(Elizabeth/Flinders st),Up,15-Park Dr/Flemington Rd (North Melbourne),0042,3174,20482,2495812.607,2411494.907,221.3791122,45.68140411
59,Airport West to City(Elizabeth/Flinders st),Up,15-Park Dr/Flemington Rd (North Melbourne),0042,3174,20482,2495812.607,2411494.907,137.0442123,7.027908325
59,City (Elizabeth/Flinders St) to Airport West,Down,47-Mt Alexander Rd/Keilor Rd (Essendon),0042,2308,19663,2491986.889,2417417.853,10.42850876,
59,City (Elizabeth/Flinders St) to Airport West,Down,47-Mt Alexander Rd/Keilor Rd (Essendon),0042,2308,19663,2491986.889,2417417.853,3.476169586,20.85701752
59,City (Elizabeth/Flinders St) to Airport West,Down,47-Mt Alexander Rd/Keilor Rd (Essendon),0042,2308,19663,2491986.889,2417417.853,45.19020462,100.808918
6,Glen Iris to Melbourne University,Down,11-Collins St/Swanston St (Melbourne City),0042,3111,19686,2497057.107,2409476.14,55.40843725,195.5591869
6,Glen Iris to Melbourne University,Down,11-Collins St/Swanston St (Melbourne City),0042,3111,19686,2497057.107,2409476.14,358.5251827,312.8947029
6,Glen Iris to Melbourne University,Down,11-Collins St/Swanston St (Melbourne City),0042,3111,19686,2497057.107,2409476.14,241.1896667,202.0778298
6,Melbourne University to Glen Iris,Up,45-De La Salle College/High St (Malvern),0042,2167,16748,2502894.111,2404878.133,6.518639565,185.7812324
6,Melbourne University to Glen Iris,Up,45-De La Salle College/High St (Malvern),0042,2167,16748,2502894.111,2404878.133,146.6693907,9.777959347
6,Melbourne University to Glen Iris,Up,45-De La Salle College/High St (Malvern),0042,2167,16748,2502894.111,2404878.133,39.11183786,19.55591869
64,East Brighton to Melbourne University,Down,25-Commercial Rd/St Kilda Rd (Melbourne City),0042,1025,19573,2498119.323,2406280.657,24.58508372,77.26740646
64,East Brighton to Melbourne University,Down,25-Commercial Rd/St Kilda Rd (Melbourne City),0042,1025,19573,2498119.323,2406280.657,80.77956152,63.21878672
64,East Brighton to Melbourne University,Down,25-Commercial Rd/St Kilda Rd (Melbourne City),0042,1025,19573,2498119.323,2406280.657,189.6563647,38.63370299
64,Melbourne University to East Brighton,Up,51-Balaclava Rd/Hawthorn Rd (Caulfield North),0042,2118,19016,2502180.176,2403189.975,32.81849694,32.81849647
64,Melbourne University to East Brighton,Up,51-Balaclava Rd/Hawthorn Rd (Caulfield North),0042,2118,19016,2502180.176,2403189.975,88.60994196,68.91884351
64,Melbourne University to East Brighton,Up,51-Balaclava Rd/Hawthorn Rd (Caulfield North),0042,2118,19016,2502180.176,2403189.975,78.76439309,29.5366466
67,Carnegie to Melbourne University,Down,26-Beatrice St/St Kilda Rd (Melbourne City),0042,1026,19572,2498214.977,2405944.604,19.91462898,27.88048124
67,Carnegie to Melbourne University,Down,26-Beatrice St/St Kilda Rd (Melbourne City),0042,1026,19572,2498214.977,2405944.604,11.94877768,7.965851784
67,Carnegie to Melbourne University,Down,26-Beatrice St/St Kilda Rd (Melbourne City),0042,1026,19572,2498214.977,2405944.604,31.86340714,19.91462898
67,Melbourne University to Carnegie,Up,45-Elsternwick Shopping Centre/Glenhuntly Rd (Elsternwick),0042,2045,18982,2500335.154,2401831.73,11.48647428,3.828824759
67,Melbourne University to Carnegie,Up,45-Elsternwick Shopping Centre/Glenhuntly Rd (Elsternwick),0042,2045,18982,2500335.154,2401831.73,61.2611959,57.43237138
67,Melbourne University to Carnegie,Up,45-Elsternwick Shopping Centre/Glenhuntly Rd (Elsternwick),0042,2045,18982,2500335.154,2401831.73,34.45942259,34.45942259
70,Waterfront City Docklands to Wattle Park,Down,39-Camberwell Tram Depot/Riversdale Rd (Hawthorn East),0042,2939,19443,2504781.056,2407777.847,,6.384061337
70,Waterfront City Docklands to Wattle Park,Down,39-Camberwell Tram Depot/Riversdale Rd (Hawthorn East),0042,2939,19443,2504781.056,2407777.847,,28.7282753
70,Waterfront City Docklands to Wattle Park,Down,39-Camberwell Tram Depot/Riversdale Rd (Hawthorn East),0042,2939,19443,2504781.056,2407777.847,,19.15218401
70,Wattle Park to Waterfront City Docklands,Up,8-Cremorne St/Swan St (Richmond),0042,1761,19278,2499175.625,2408457.972,27.47080874,24.03695703
70,Wattle Park to Waterfront City Docklands,Up,8-Cremorne St/Swan St (Richmond),0042,1761,19278,2499175.625,2408457.972,54.94161749,92.7139771
70,Wattle Park to Waterfront City Docklands,Up,8-Cremorne St/Swan St (Richmond),0042,1761,19278,2499175.625,2408457.972,65.24317098,175.1264055
72,Camberwell to Melbourne University,Down,29-Porter St/Commercial Rd (Prahran),0042,1629,19130,2499182.374,2406060.404,23.37598062,3.339425802
72,Camberwell to Melbourne University,Down,29-Porter St/Commercial Rd (Prahran),0042,1629,19130,2499182.374,2406060.404,30.05483341,3.339425802
72,Camberwell to Melbourne University,Down,29-Porter St/Commercial Rd (Prahran),0042,1629,19130,2499182.374,2406060.404,23.37598133,10.01827741
72,Melbourne University to Camberwell,Up,45-Elizabeth St/Malvern Rd (Malvern),0042,2645,18948,2503110.086,2405420.571,3.454578638,6.909157276
72,Melbourne University to Camberwell,Up,45-Elizabeth St/Malvern Rd (Malvern),0042,2645,18948,2503110.086,2405420.571,6.909157276,34.54578638
72,Melbourne University to Camberwell,Up,45-Elizabeth St/Malvern Rd (Malvern),0042,2645,18948,2503110.086,2405420.571,,10.36373591
75,City(La Trobe/Spencer St) to Vermont South,Down,39-Camberwell Tram Depot/Riversdale Rd (Hawthorn East),0042,2939,19443,2504781.056,2407777.847,,18.69458485
75,City(La Trobe/Spencer St) to Vermont South,Down,39-Camberwell Tram Depot/Riversdale Rd (Hawthorn East),0042,2939,19443,2504781.056,2407777.847,6.231528282,18.69458485
75,City(La Trobe/Spencer St) to Vermont South,Down,39-Camberwell Tram Depot/Riversdale Rd (Hawthorn East),0042,2939,19443,2504781.056,2407777.847,3.115764141,31.15764141
75,Vermont South to City(La Trobe/Spencer St),Up,32-Glenferrie Rd/Riversdale Rd (Hawthorn),0042,1932,19302,2503034.64,2408021.281,35.80803609,39.06331158
75,Vermont South to City(La Trobe/Spencer St),Up,32-Glenferrie Rd/Riversdale Rd (Hawthorn),0042,1932,19302,2503034.64,2408021.281,81.38189912,166.0190752
75,Vermont South to City(La Trobe/Spencer St),Up,32-Glenferrie Rd/Riversdale Rd (Hawthorn),0042,1932,19302,2503034.64,2408021.281,149.742697,201.8271124
8,Moreland to Toorak,Up,22-Melbourne Grammar/Domain Rd (Melbourne City),0042,2557,19317,2498021.161,2407511.607,17.6528964,148.2843318
8,Moreland to Toorak,Up,22-Melbourne Grammar/Domain Rd (Melbourne City),0042,2557,19317,2498021.161,2407511.607,10.59173799,31.77521372
8,Moreland to Toorak,Up,22-Melbourne Grammar/Domain Rd (Melbourne City),0042,2557,19317,2498021.161,2407511.607,31.77521372,24.71405506
8,Toorak to Moreland,Down,1-University of Melbourne/Swanston St (Carlton),0042,3101,19696,2496850.891,2411375.496,36.83112431,308.0421152
8,Toorak to Moreland,Down,1-University of Melbourne/Swanston St (Carlton),0042,3101,19696,2496850.891,2411375.496,133.9313579,545.7702854
8,Toorak to Moreland,Down,1-University of Melbourne/Swanston St (Carlton),0042,3101,19696,2496850.891,2411375.496,190.852186,287.9524214
86,Bundoora to City (Docklands),Up,30-Clarke St/High St (Northcote),0042,1830,6115,2499792.981,2413830.652,13.92299938,3.480749846
86,Bundoora to City (Docklands),Up,30-Clarke St/High St (Northcote),0042,1830,6115,2499792.981,2413830.652,13.92299938,38.2882483
86,Bundoora to City (Docklands),Up,30-Clarke St/High St (Northcote),0042,1830,6115,2499792.981,2413830.652,10.4422493,27.84599876
86,City (Docklands) to Bundoora,Down,39-Ballantyne St/High St (Thornbury),0042,2839,6032,2500046.7,2415833.936,12.75053596,6.375267982
86,City (Docklands) to Bundoora,Down,39-Ballantyne St/High St (Thornbury),0042,2839,6032,2500046.7,2415833.936,38.25160789,35.0639739
86,City (Docklands) to Bundoora,Down,39-Ballantyne St/High St (Thornbury),0042,2839,6032,2500046.7,2415833.936,12.75053596,35.0639739
86,City (Docklands) to Bundoora,Down,39-Ballantyne St/High St (Thornbury),0042,2839,6032,2500046.7,2415833.936,6.375267982,
96,East Brunswick to St Kilda Beach,Up,132-St Kilda Station/Light Rail (St Kilda),0042,2537,20506,2498020.695,2404640.216,2.220351934,84.37337351
96,East Brunswick to St Kilda Beach,Up,132-St Kilda Station/Light Rail (St Kilda),0042,2537,20506,2498020.695,2404640.216,88.81407499,506.2402325
96,East Brunswick to St Kilda Beach,Up,132-St Kilda Station/Light Rail (St Kilda),0042,2537,20506,2498020.695,2404640.216,197.6113114,1092.413131
96,St Kilda Beach to East Brunswick,Down,20-Richardson St/Nicholson St (Carlton North),0042,2520,6140,2497987.307,2412859.288,2.325196981,30.22756076
96,St Kilda Beach to East Brunswick,Down,20-Richardson St/Nicholson St (Carlton North),0042,2520,6140,2497987.307,2412859.288,4.650393963,134.8614306
96,St Kilda Beach to East Brunswick,Down,20-Richardson St/Nicholson St (Carlton North),0042,2520,6140,2497987.307,2412859.288,18.60157585,304.6008251
1,East Coburg to South Melbourne Beach,Up,23-Moray St/Park St (South Melbourne),0043,2233,19306,2496861.894,2407391.719,,111.7210705
1,East Coburg to South Melbourne Beach,Up,23-Moray St/Park St (South Melbourne),0043,2233,19306,2496861.894,2407391.719,10.15646052,44.01132965
1,East Coburg to South Melbourne Beach,Up,23-Moray St/Park St (South Melbourne),0043,2233,19306,2496861.894,2407391.719,23.69840789,138.8049624
1,South Melbourne Beach to Coburg,Down,124-Victoria St/Lygon St (Brunswick East),0043,2212,18716,2497553.3,2414751.032,6.577517509,
1,South Melbourne Beach to Coburg,Down,124-Victoria St/Lygon St (Brunswick East),0043,2212,18716,2497553.3,2414751.032,13.15503502,32.88758755
1,South Melbourne Beach to Coburg,Down,124-Victoria St/Lygon St (Brunswick East),0043,2212,18716,2497553.3,2414751.032,23.02131081,131.5503497
109,Box Hill to Port Melbourne,Up,11-Albert St/Gisborne St (East Melbourne),0043,3511,17896,2497863.089,2410179.821,24.59767914,52.70931244
109,Box Hill to Port Melbourne,Up,11-Albert St/Gisborne St (East Melbourne),0043,3511,17896,2497863.089,2410179.821,80.82094574,63.25117493
109,Box Hill to Port Melbourne,Up,11-Albert St/Gisborne St (East Melbourne),0043,3511,17896,2497863.089,2410179.821,73.79303741,17.56977081
109,Port Melbourne to Box Hill,Down,26-Harrison Cres/Barkers Rd (Hawthorn),0043,2726,19388,2501409.704,2409872.874,,
109,Port Melbourne to Box Hill,Down,26-Harrison Cres/Barkers Rd (Hawthorn),0043,2726,19388,2501409.704,2409872.874,,3.665091991
109,Port Melbourne to Box Hill,Down,26-Harrison Cres/Barkers Rd (Hawthorn),0043,2726,19388,2501409.704,2409872.874,,14.66036749
11,Preston to Victoria Harbour (Docklands),Up,3-William St/Collins St (Melbourne City),0043,3503,17903,2496420.614,2409267.236,,16.92743492
11,Victoria Harbour (Docklands) to Preston,Down,41-Bruce St/Gilbert Rd (Preston),0043,2380,4168,2499074.152,2417735.935,,10.88192272
112,St Kilda to Preston,Down,7-101 Collins St (Melbourne City),0043,3408,22152,2497394.454,2409638.848,25.69342804,475.3284254
112,St Kilda to Preston,Down,7-101 Collins St (Melbourne City),0043,3408,22152,2497394.454,2409638.848,176.6423178,941.0218172
112,St Kilda to Preston,Down,7-101 Collins St (Melbourne City),0043,3408,22152,2497394.454,2409638.848,240.8758907,276.2043562
16,Kew to Melbourne University via St Kilda Beach,Down,38-Balaclava Station/Carlisle St (Balaclava),0043,1073,20598,2499452.554,2403594.244,40.37350845,131.2139053
16,Kew to Melbourne University via St Kilda Beach,Down,38-Balaclava Station/Carlisle St (Balaclava),0043,1073,20598,2499452.554,2403594.244,80.7470212,87.47593975
16,Kew to Melbourne University via St Kilda Beach,Down,38-Balaclava Station/Carlisle St (Balaclava),0043,1073,20598,2499452.554,2403594.244,265.7922683,188.4097135
16,Melbourne University to Kew via St Kilda Beach,Up,42-Sidwell Ave/Balaclava Rd (Caulfield North),0043,2077,18636,2500491.565,2403415.664,9.147123814,12.19616508
16,Melbourne University to Kew via St Kilda Beach,Up,42-Sidwell Ave/Balaclava Rd (Caulfield North),0043,2077,18636,2500491.565,2403415.664,12.19616508,24.39232969
16,Melbourne University to Kew via St Kilda Beach,Up,42-Sidwell Ave/Balaclava Rd (Caulfield North),0043,2077,18636,2500491.565,2403415.664,54.88274097,60.98082447
24,City(Docklands) to North Balwyn,Down,41-Clyde St/High St (Kew East),0043,2886,18354,2504825.104,2411505.552,,
